time_s,temperature_humidity,temperature_pressure,pressure,humidity,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,led_r,led_g,led_b
9.45,726.712,726.712,7.75795403e-10,0,0,0,0,-1.111002,-0.5784861,-0.4905376,-19.0521898,-26.5618357,14.898299,255,0,0
9.5,726.711,726.711,7.79825841e-10,0,0,0,0,-1.0927273,-0.5499057,-0.5219487,-17.9602373,-27.8307267,13.9252273,255,0,0
9.55,726.71,726.71,7.83877217e-10,0,0,0,0,-1.0741197,-0.5194544,-0.5514778,-16.842094,-29.0297153,12.853259,255,0,0
9.6,726.709,726.709,7.87949641e-10,0,0,0,0,-1.0551966,-0.4872793,-0.5789972,-15.6994705,-30.1497416,11.6902566,255,0,0
9.65,726.709,726.709,7.92043223e-10,0,0,0,0,-1.0359752,-0.4535373,-0.6043928,-14.5341478,-31.1826906,10.4449338,255,0,0
9.7,726.708,726.708,7.96158071e-10,0,0,0,0,-1.0164727,-0.4183938,-0.6275647,-13.3479717,-32.1214699,9.126735,255,0,0
9.75,726.707,726.707,8.00294298e-10,0,0,0,0,-0.9967062,-0.3820212,-0.6484279,-12.1428468,-32.9600699,7.7457076,255,0,0
9.8,726.706,726.706,8.04452013e-10,0,0,0,0,-0.9766925,-0.3445975,-0.6669129,-10.9207307,-33.6936089,6.3123709,255,0,0
9.85,726.705,726.705,8.08631328e-10,0,0,0,0,-0.9564483,-0.3063047,-0.6829658,-9.6836273,-34.3183602,4.8375816,255,0,0
9.9,726.705,726.705,8.12832355e-10,0,0,0,0,-0.93599,-0.2673272,-0.6965486,-8.4335806,-34.8317643,3.3324003,255,0,0
9.95,726.704,726.704,8.17055208e-10,0,0,0,0,-0.915334,-0.2278504,-0.7076394,-7.1726678,-35.2324236,1.8079593,255,0,0
10,726.703,726.703,8.213e-10,0,0,0,0,-0.8944959,-0.1880592,-0.716232,-5.9029928,-35.5200827,0.2753345,255,0,0
10.05,726.701,726.701,8.26337007e-10,0,0,0,0,-0.8734913,-0.1481363,-0.7223358,-4.6266787,-35.6955939,-1.254577,255,0,0
10.1,726.699,726.699,8.31404905e-10,0,0,0,0,-0.8523354,-0.1082611,-0.7259751,-3.3458618,-35.7608693,-2.7711722,255,0,0
10.15,726.697,726.697,8.36503885e-10,0,0,0,0,-0.831043,-0.0686081,-0.7271889,-2.0626838,-35.7188211,-4.2642485,255,0,0
10.2,726.696,726.696,8.41634137e-10,0,0,0,0,-0.8096283,-0.0293459,-0.7260297,-0.7792855,-35.5732909,-5.7241001,255,0,0
10.25,726.694,726.694,8.46795852e-10,0,0,0,0,-0.7881053,0.0093643,-0.7225631,0.5022006,-35.3289709,-7.1416039,255,0,0
10.3,726.692,726.692,8.51989225e-10,0,0,0,0,-0.7664874,0.0473693,-0.7168668,1.7796567,-34.9913162,-8.5082931,255,0,0
10.35,726.69,726.69,8.57214447e-10,0,0,0,0,-0.7447874,0.0845251,-0.7090293,3.0509867,-34.5664526,-9.8164194,255,0,0
10.4,726.688,726.688,8.62471716e-10,0,0,0,0,-0.723018,0.1206978,-0.6991493,4.3141225,-34.06108,-11.0590025,255,0,0
10.45,726.686,726.686,8.67761228e-10,0,0,0,0,-0.7011908,0.155764,-0.6873341,5.5670306,-33.4823726,-12.2298666,255,0,0
10.5,726.684,726.684,8.7308318e-10,0,0,0,0,-0.6793174,0.1896115,-0.6736989,6.8077179,-32.8378792,-13.3236659,255,0,0
10.55,726.683,726.683,8.78437772e-10,0,0,0,0,-0.6574086,0.2221396,-0.6583652,8.0342383,-32.1354234,-14.3358965,255,0,0
10.6,726.681,726.681,8.83825202e-10,0,0,0,0,-0.6354747,0.2532595,-0.64146,9.2446978,-31.3830062,-15.2628985,255,0,0
10.65,726.679,726.679,8.89245674e-10,0,0,0,0,-0.6135253,0.2828946,-0.6231141,10.4372601,-30.5887112,-16.1018459,255,0,0
10.7,726.677,726.677,8.9469939e-10,0,0,0,0,-0.5915697,0.3109799,-0.6034615,11.6101517,-29.7606155,-16.8507279,255,0,0
10.75,726.675,726.675,9.00186553e-10,0,0,0,0,-0.5696166,0.3374628,-0.5826379,12.761667,-28.9067041,-17.5083202,255,0,0
10.8,726.673,726.673,9.05707368e-10,0,0,0,0,-0.5476739,0.3623023,-0.5607796,13.8901723,-28.0347924,-18.0741487,255,0,0
10.85,726.671,726.671,9.11262043e-10,0,0,0,0,-0.5257491,0.3854689,-0.5380228,14.9941101,-27.1524541,-18.5484463,255,0,0
10.9,726.67,726.67,9.16850784e-10,0,0,0,0,-0.5038494,0.4069442,-0.5145023,16.0720031,-26.2669574,-18.9321038,255,0,0
10.95,726.668,726.668,9.22473801e-10,0,0,0,0,-0.4819809,0.4267204,-0.4903504,17.122457,-25.3852084,-19.2266157,255,0,0
11,726.666,726.666,9.28131303e-10,0,0,0,0,-0.4601498,0.4447999,-0.4656967,18.1441642,-24.5137028,-19.4340233,255,0,0
11.05,726.664,726.664,9.33823503e-10,0,0,0,0,-0.4383612,0.4611947,-0.4406669,19.1359059,-23.6584854,-19.5568538,255,0,0
11.1,726.662,726.662,9.39550613e-10,0,0,0,0,-0.4166202,0.4759255,-0.415382,20.0965543,-22.8251175,-19.5980593,255,0,0
11.15,726.66,726.66,9.45312847e-10,0,0,0,0,-0.394931,0.4890212,-0.389958,21.0250748,-22.0186522,-19.5609544,255,0,0
11.2,726.658,726.658,9.51110421e-10,0,0,0,0,-0.3732976,0.5005184,-0.3645055,21.9205272,-21.2436169,-19.4491544,255,0,0
11.25,726.656,726.656,9.56943551e-10,0,0,0,0,-0.3517233,0.5104601,-0.3391287,22.7820665,-20.5040035,-19.2665143,255,0,0
11.3,726.655,726.655,9.62812455e-10,0,0,0,0,-0.3302113,0.5188957,-0.3139257,23.6089439,-19.8032642,-19.0170705,255,0,0
11.35,726.653,726.653,9.68717353e-10,0,0,0,0,-0.3087639,0.5258795,-0.2889878,24.4005071,-19.1443143,-18.7049843,255,0,0
11.4,726.651,726.651,9.74658466e-10,0,0,0,0,-0.2873835,0.5314704,-0.2643996,25.1561998,-18.5295401,-18.3344886,255,0,0
11.45,726.649,726.649,9.80636015e-10,0,0,0,0,-0.2660719,0.5357313,-0.2402388,25.8755616,-17.9608115,-17.9098388,255,0,0
11.5,726.647,726.647,9.86650225e-10,0,0,0,0,-0.2448303,0.5387279,-0.2165758,26.5582271,-17.4394999,-17.4352664,255,0,0
11.55,726.645,726.645,9.92701319e-10,0,0,0,0,-0.22366,0.5405284,-0.1934743,27.2039245,-16.9664982,-16.9149385,255,0,0
11.6,726.643,726.643,9.98789525e-10,0,0,0,0,-0.2025616,0.5412027,-0.1709912,27.8124747,-16.5422454,-16.3529197,255,0,0
11.65,726.642,726.642,1.00491507e-9,0,0,0,0,-0.1815357,0.5408219,-0.1491763,28.383789,-16.1667525,-15.7531405,255,0,0
11.7,726.64,726.64,1.01107818e-9,0,0,0,0,-0.1605826,0.5394574,-0.1280731,28.9178673,-15.8396314,-15.1193685,255,0,0
11.75,726.638,726.638,1.01727909e-9,0,0,0,0,-0.1397021,0.5371808,-0.1077185,29.4147957,-15.5601237,-14.4551851,255,0,0
11.8,726.636,726.636,1.02351803e-9,0,0,0,0,-0.1188941,0.534063,-0.0881433,29.8747442,-15.3271315,-13.7639666,255,0,0
11.85,726.634,726.634,1.02979524e-9,0,0,0,0,-0.0981581,0.5301742,-0.0693727,30.2979635,-15.1392481,-13.0488688,255,0,0
11.9,726.632,726.632,1.03611094e-9,0,0,0,0,-0.0774935,0.525583,-0.0514258,30.6847824,-14.9947889,-12.3128168,255,0,0
11.95,726.63,726.63,1.04246537e-9,0,0,0,0,-0.0568995,0.5203562,-0.0343171,31.0356042,-14.8918208,-11.5584976,255,0,0
12,726.629,726.629,1.04885878e-9,0,0,0,0,-0.0363753,0.5145587,-0.0180556,31.350904,-14.8281925,-10.7883567,255,0,0
12.05,726.627,726.627,1.0552914e-9,0,0,0,0,-0.0159199,0.508253,-0.0026461,31.6312245,-14.801562,-10.0045984,255,0,0
12.1,726.625,726.625,1.06176347e-9,0,0,0,0,0.0044677,0.5014989,0.011911,31.8771729,-14.8094243,-9.2091885,255,0,0
12.15,726.623,726.623,1.06827523e-9,0,0,0,0,0.0247888,0.4943534,0.0256192,32.089417,-14.8491365,-8.4038602,255,0,0
12.2,726.621,726.621,1.07482693e-9,0,0,0,0,0.0450444,0.4868709,0.0384855,32.2686814,-14.9179416,-7.5901222,255,0,0
12.25,726.619,726.619,1.08141881e-9,0,0,0,0,0.0652357,0.4791022,0.0505202,32.415744,-15.0129911,-6.7692689,255,0,0
12.3,726.617,726.617,1.08805111e-9,0,0,0,0,0.085364,0.4710954,0.0617365,32.5314315,-15.1313651,-5.9423927,255,0,0
12.35,726.616,726.616,1.0947241e-9,0,0,0,0,0.1054303,0.4628952,0.0721501,32.6166159,-15.2700908,-5.1103978,255,0,0
12.4,726.614,726.614,1.101438e-9,0,0,0,0,0.1254358,0.454543,0.081779,32.6722107,-15.4261597,-4.2740151,255,0,0
12.45,726.612,726.612,1.10819309e-9,0,0,0,0,0.1453816,0.4460772,0.0906435,32.6991667,-15.5965421,-3.4338183,255,0,0
12.5,726.61,726.61,1.1149896e-9,0,0,0,0,0.1652687,0.4375326,0.0987653,32.6984682,-15.7782011,-2.5902407,255,0,0
12.55,726.608,726.608,1.1218278e-9,0,0,0,0,0.185098,0.4289414,0.1061679,32.6711294,-15.9681037,-1.7435929,255,0,0
12.6,726.606,726.606,1.12870793e-9,0,0,0,0,0.2048703,0.4203322,0.1128759,32.6181906,-16.1632316,-0.8940803,255,0,0
12.65,726.604,726.604,1.13563026e-9,0,0,0,0,0.2245864,0.4117311,0.118915,32.5407141,-16.3605898,-0.0418215,255,0,0
12.7,726.603,726.603,1.14259505e-9,0,0,0,0,0.2442469,0.4031608,0.124312,32.4397811,-16.5572145,0.8131336,255,0,0
12.75,726.601,726.601,1.14960254e-9,0,0,0,0,0.2638522,0.3946416,0.1290941,32.3164883,-16.7501792,1.6707864,255,0,0
12.8,726.599,726.599,1.15665302e-9,0,0,0,0,0.2834026,0.3861912,0.1332892,32.1719438,-16.9366008,2.531171,255,0,0
12.85,726.597,726.597,1.16374674e-9,0,0,0,0,0.3028985,0.3778246,0.1369258,32.0072646,-17.1136439,3.3943375,255,0,0
12.9,726.595,726.595,1.17088396e-9,0,0,0,0,0.3223397,0.3695545,0.1400324,31.8235732,-17.2785252,4.2603349,255,0,0
12.95,726.593,726.593,1.17806495e-9,0,0,0,0,0.3417262,0.3613916,0.1426379,31.6219944,-17.4285167,5.1291946,255,0,0
13,726.591,726.591,1.18528999e-9,0,0,0,0,0.3610577,0.3533445,0.1447712,31.4036527,-17.5609492,6.0009145,255,0,0
13.05,726.59,726.59,1.19255933e-9,0,0,0,0,0.3803337,0.3454199,0.1464613,31.1696695,-17.6732149,6.8754444,255,0,0
13.1,726.588,726.588,1.19987326e-9,0,0,0,0,0.3995536,0.3376229,0.1477372,30.9211606,-17.7627703,7.7526712,255,0,0
13.15,726.586,726.586,1.20723205e-9,0,0,0,0,0.4187166,0.3299572,0.1486275,30.6592336,-17.827139,8.6324057,255,0,0
13.2,726.584,726.584,1.21463596e-9,0,0,0,0,0.4378216,0.3224249,0.1491612,30.3849859,-17.8639145,9.5143694,255,0,0
13.25,726.582,726.582,1.22208529e-9,0,0,0,0,0.4568675,0.3150275,0.1493665,30.0995024,-17.8707633,10.3981832,255,0,0
13.3,726.58,726.58,1.2295803e-9,0,0,0,0,0.475853,0.307765,0.1492717,29.8038537,-17.8454285,11.283356,255,0,0
13.35,726.578,726.578,1.23712127e-9,0,0,0,0,0.4947764,0.3006369,0.1489049,29.4990943,-17.7857333,12.1692748,255,0,0
13.4,726.577,726.577,1.2447085e-9,0,0,0,0,0.5136361,0.2936423,0.1482937,29.1862609,-17.6895858,13.0551956,255,0,0
13.45,726.575,726.575,1.25234226e-9,0,0,0,0,0.5324302,0.2867794,0.1474655,28.866371,-17.5549832,13.9402354,255,0,0
13.5,726.573,726.573,1.26002283e-9,0,0,0,0,0.5511566,0.2800467,0.1464474,28.5404215,-17.3800179,14.8233652,255,0,0
13.55,726.571,726.571,1.26775051e-9,0,0,0,0,0.5698131,0.2734423,0.1452658,28.2093875,-17.162883,15.7034037,255,0,0
13.6,726.569,726.569,1.27552558e-9,0,0,0,0,0.5883972,0.2669645,0.1439472,27.8742217,-16.9018796,16.5790128,255,0,0
13.65,726.567,726.567,1.28334834e-9,0,0,0,0,0.6069063,0.2606117,0.1425172,27.5358526,-16.5954237,17.4486934,255,0,0
13.7,726.565,726.565,1.29121908e-9,0,0,0,0,0.6253378,0.2543829,0.141001,27.1951849,-16.2420545,18.3107832,255,0,0
13.75,726.564,726.564,1.29913808e-9,0,0,0,0,0.6436886,0.2482777,0.1394235,26.8530979,-15.8404433,19.1634551,255,0,0
13.8,726.562,726.562,1.30710566e-9,0,0,0,0,0.6619557,0.242296,0.1378087,26.5104453,-15.3894027,20.0047171,255,0,0
13.85,726.56,726.56,1.31512209e-9,0,0,0,0,0.6801359,0.236439,0.1361801,26.1680552,-14.8878969,20.8324136,255,0,0
13.9,726.558,726.558,1.3231877e-9,0,0,0,0,0.6982258,0.2307085,0.1345603,25.8267292,-14.3350518,21.6442277,255,0,0
13.95,726.556,726.556,1.33130276e-9,0,0,0,0,0.7162219,0.2251074,0.1329713,25.4872427,-13.7301666,22.4376852,255,0,0
14,726.554,726.554,1.3394676e-9,0,0,0,0,0.7341206,0.2196398,0.131434,25.1503447,-13.0727251,23.2101603,255,0,0
14.05,726.552,726.552,1.34768251e-9,0,0,0,0,0.7519181,0.2143109,0.1299684,24.8167576,-12.3624076,23.9588818,255,0,0
14.1,726.55,726.55,1.35594781e-9,0,0,0,0,0.7696106,0.2091272,0.1285934,24.4871776,-11.599103,24.6809423,255,0,0
14.15,726.549,726.549,1.36426379e-9,0,0,0,0,0.7871939,0.2040965,0.1273266,24.1622747,-10.782921,25.3733075,255,0,0
14.2,726.547,726.547,1.37263078e-9,0,0,0,0,0.804664,0.199228,0.1261843,23.8426931,-9.9142043,26.0328281,255,0,0
14.25,726.545,726.545,1.38104908e-9,0,0,0,0,0.8220166,0.1945322,0.1251813,23.5290511,-8.9935409,26.656253,255,0,0
14.3,726.543,726.543,1.38951901e-9,0,0,0,0,0.8392474,0.190021,0.1243309,23.2219422,-8.0217756,27.2402444,255,0,0
14.35,726.541,726.541,1.39804089e-9,0,0,0,0,0.856352,0.1857075,0.1236446,22.9219349,-7.0000215,27.7813938,255,0,0
14.4,726.539,726.539,1.40661503e-9,0,0,0,0,0.8733257,0.1816063,0.123132,22.6295732,-5.9296708,28.2762409,255,0,0
14.45,726.537,726.537,1.41524175e-9,0,0,0,0,0.8901641,0.177733,0.1228008,22.3453774,-4.8124047,28.7212932,255,0,0
14.5,726.536,726.536,1.42392138e-9,0,0,0,0,0.9068624,0.1741043,0.1226564,22.0698444,-3.6502019,29.1130475,255,0,0
14.55,726.534,726.534,1.43265425e-9,0,0,0,0,0.9234158,0.1707382,0.1227021,21.8034484,-2.4453469,29.4480132,255,0,0
14.6,726.532,726.532,1.44144067e-9,0,0,0,0,0.9398194,0.1676533,0.1229387,21.5466411,-1.2004361,29.7227369,255,0,0
14.65,726.53,726.53,1.45028098e-9,0,0,0,0,0.9560683,0.164869,0.1233646,21.2998529,0.0816177,29.9338286,255,0,0
14.7,726.528,726.528,1.45917551e-9,0,0,0,0,0.9721576,0.1624054,0.1239754,21.0634928,1.3975822,30.0779892,255,0,0
14.75,726.526,726.526,1.46812459e-9,0,0,0,0,0.9880821,0.1602826,0.1247642,20.8379493,2.7439047,30.1520391,255,0,0
14.8,726.524,726.524,1.47712855e-9,0,0,0,0,1.0038368,0.1585213,0.1257212,20.6235909,4.1167138,30.1529479,255,0,0
14.85,726.523,726.523,1.48618773e-9,0,0,0,0,1.0194164,0.1571417,0.1268337,20.4207669,5.5118227,30.0778654,255,0,0
14.9,726.521,726.521,1.49530247e-9,0,0,0,0,1.0348157,0.156164,0.1280864,20.2298074,6.9247361,29.9241527,255,0,0
14.95,726.519,726.519,1.50447311e-9,0,0,0,0,1.0500295,0.1556077,0.1294607,20.0510242,8.350659,29.689414,255,0,0
15,726.517,726.517,1.5137e-9,0,0,0,0,1.0650523,0.1554913,0.1309354,19.8847113,9.7845091,29.3715288,255,0,0
15.05,726.513,726.513,1.52420897e-9,0,0,0,0,1.0798788,0.1558322,0.1324863,19.731145,11.2209321,28.9686839,255,0,0
15.1,726.508,726.508,1.5347909e-9,0,0,0,0,1.0945036,0.1566467,0.1340866,19.5905848,12.6543199,28.4794048,255,0,0
15.15,726.504,726.504,1.54544629e-9,0,0,0,0,1.1089211,0.1579488,0.1357066,19.4632733,14.0788328,27.902587,255,0,0
15.2,726.5,726.5,1.55617566e-9,0,0,0,0,1.1231258,0.1597511,0.137314,19.3494369,15.4884239,27.2375255,255,0,0
15.25,726.495,726.495,1.56697952e-9,0,0,0,0,1.1371121,0.1620636,0.1388744,19.2492857,16.8768685,26.4839434,255,0,0
15.3,726.491,726.491,1.57785838e-9,0,0,0,0,1.1508743,0.1648937,0.1403508,19.1630142,18.2377951,25.6420189,255,0,0
15.35,726.487,726.487,1.58881277e-9,0,0,0,0,1.1644069,0.168246,0.1417043,19.090801,19.5647214,24.7124093,255,0,0
15.4,726.483,726.483,1.59984322e-9,0,0,0,0,1.177704,0.1721223,0.1428944,19.0328094,20.8510918,23.6962736,255,0,0
15.45,726.478,726.478,1.61095024e-9,0,0,0,0,1.1907599,0.1765209,0.1438789,18.9891871,22.0903197,22.5952906,255,0,0
15.5,726.474,726.474,1.62213437e-9,0,0,0,0,1.2035687,0.1814365,0.1446143,18.9600663,23.2758311,21.4116753,255,0,0
15.55,726.47,726.47,1.63339615e-9,0,0,0,0,1.2161245,0.1868603,0.1450566,18.9455638,24.4011121,20.1481902,255,0,0
15.6,726.465,726.465,1.64473612e-9,0,0,0,0,1.2284215,0.1927798,0.145161,18.9457806,25.4597576,18.8081531,255,0,0
15.65,726.461,726.461,1.65615482e-9,0,0,0,0,1.2404535,0.1991782,0.1448826,18.9608023,26.4455229,17.3954401,255,0,0
15.7,726.457,726.457,1.66765279e-9,0,0,0,0,1.2522146,0.2060351,0.1441768,18.990698,27.3523762,15.914484,255,0,0
15.75,726.452,726.452,1.67923058e-9,0,0,0,0,1.2636987,0.2133258,0.1429995,19.035521,28.1745525,14.3702673,255,0,0
15.8,726.448,726.448,1.69088876e-9,0,0,0,0,1.2748995,0.2210216,0.1413078,19.0953074,28.9066082,12.76831,255,0,0
15.85,726.444,726.444,1.70262787e-9,0,0,0,0,1.2858109,0.2290901,0.13906,19.1700767,29.5434754,11.1146515,255,0,0
15.9,726.439,726.439,1.71444848e-9,0,0,0,0,1.2964265,0.2374945,0.1362165,19.2598307,30.0805158,9.4158273,255,0,0
15.95,726.435,726.435,1.72635116e-9,0,0,0,0,1.30674,0.2461946,0.1327397,19.364553,30.5135737,7.6788392,255,0,0
16,726.431,726.431,1.73833648e-9,0,0,0,0,1.3167449,0.2551465,0.1285949,19.4842087,30.8390271,5.9111201,255,0,0
16.05,726.426,726.426,1.750405e-9,0,0,0,0,1.3264349,0.2643029,0.1237501,19.6187435,31.0538357,4.1204928,255,0,0
16.1,726.422,726.422,1.76255731e-9,0,0,0,0,1.3358032,0.2736134,0.1181769,19.7680832,31.1555873,2.3151231,255,0,0
16.15,726.418,726.418,1.77479399e-9,0,0,0,0,1.3448432,0.2830245,0.1118503,19.9321327,31.1425382,0.5034677,255,0,0
16.2,726.414,726.414,1.78711562e-9,0,0,0,0,1.3535483,0.2924806,0.1047494,20.1107756,31.0136513,-1.3057836,255,0,0
16.25,726.409,726.409,1.79952279e-9,0,0,0,0,1.3619116,0.3019235,0.0968577,20.3038729,30.7686277,-3.1037699,255,0,0
16.3,726.405,726.405,1.8120161e-9,0,0,0,0,1.3699262,0.3112935,0.0881629,20.5112625,30.4079326,-4.8815258,255,0,0
16.35,726.401,726.401,1.82459615e-9,0,0,0,0,1.3775854,0.3205295,0.0786573,20.7327581,29.9328158,-6.6300517,255,0,0
16.4,726.396,726.396,1.83726354e-9,0,0,0,0,1.3848819,0.3295691,0.0683383,20.9681485,29.3453242,-8.3403876,255,0,0
16.45,726.392,726.392,1.85001887e-9,0,0,0,0,1.3918088,0.3383497,0.0572078,21.2171963,28.6483076,-10.0036884,255,0,0
16.5,726.388,726.388,1.86286275e-9,0,0,0,0,1.3983588,0.3468084,0.0452729,21.4796372,27.8454168,-11.6113023,255,0,0
16.55,726.383,726.383,1.87579581e-9,0,0,0,0,1.4045248,0.3548829,0.0325455,21.755179,26.9410933,-13.1548484,255,0,0
16.6,726.379,726.379,1.88881865e-9,0,0,0,0,1.4102994,0.3625113,0.0190423,22.0435005,25.940551,-14.6262955,255,0,0
16.65,726.375,726.375,1.90193191e-9,0,0,0,0,1.4156753,0.3696333,0.0047852,22.3442507,24.8497497,-16.0180397,255,0,0
16.7,726.37,726.37,1.9151362e-9,0,0,0,0,1.4206451,0.37619,-0.0101997,22.6570476,23.6753597,-17.3229791,255,0,0
16.75,726.366,726.366,1.92843217e-9,0,0,0,0,1.4252012,0.3821246,-0.0258815,22.9814774,22.4247188,-18.5345872,255,0,0
16.8,726.362,726.362,1.94182044e-9,0,0,0,0,1.4293361,0.3873828,-0.0422249,23.3170938,21.1057809,-19.6469812,255,0,0
16.85,726.358,726.358,1.95530167e-9,0,0,0,0,1.4330423,0.3919131,-0.0591908,23.6634164,19.727057,-20.6549859,255,0,0
16.9,726.353,726.353,1.96887649e-9,0,0,0,0,1.4363121,0.395667,-0.0767361,24.019931,18.297549,-21.5541922,255,0,0
16.95,726.349,726.349,1.98254555e-9,0,0,0,0,1.4391379,0.3985994,-0.0948143,24.3860875,16.8266771,-22.3410081,255,0,0
17,726.345,726.345,1.99630951e-9,0,0,0,0,1.4415119,0.4006692,-0.1133755,24.7613004,15.3242007,-23.0127038,255,0,0
17.05,726.34,726.34,2.01016903e-9,0,0,0,0,1.4434265,0.4018387,-0.1323673,25.1449473,13.800135,-23.5674469,255,0,0
17.1,726.336,726.336,2.02412477e-9,0,0,0,0,1.444874,0.4020747,-0.1517347,25.5363687,12.2646626,-24.0043305,255,0,0
17.15,726.332,726.332,2.03817739e-9,0,0,0,0,1.4458467,0.4013481,-0.1714204,25.9348673,10.7280424,-24.3233904,255,0,0
17.2,726.327,726.327,2.05232758e-9,0,0,0,0,1.4463369,0.399634,-0.1913656,26.3397081,9.200516,-24.5256141,255,0,0
17.25,726.323,726.323,2.06657601e-9,0,0,0,0,1.4463369,0.3969123,-0.2115101,26.7501176,7.6922131,-24.6129385,255,0,0
17.3,726.319,726.319,2.08092336e-9,0,0,0,0,1.4458392,0.393167,-0.2317927,27.1652838,6.2130571,-24.5882384,255,0,0
17.35,726.314,726.314,2.09537032e-9,0,0,0,0,1.4448362,0.3883868,-0.2521515,27.5843565,4.7726716,-24.455304,255,0,0
17.4,726.31,726.31,2.10991757e-9,0,0,0,0,1.4433204,0.3825648,-0.2725245,28.0064469,3.3802897,-24.218809,255,0,0
17.45,726.306,726.306,2.12456582e-9,0,0,0,0,1.4412845,0.3756984,-0.2928496,28.4306285,2.0446664,-23.8842683,255,0,0
17.5,726.302,726.302,2.13931577e-9,0,0,0,0,1.4387212,0.3677893,-0.3130652,28.8559368,0.7739966,-23.4579868,255,0,0
17.55,726.297,726.297,2.15416812e-9,0,0,0,0,1.4356234,0.3588436,-0.3331104,29.2813704,-0.4241626,-22.9469993,255,0,0
17.6,726.293,726.293,2.16912358e-9,0,0,0,0,1.431984,0.3488712,-0.3529254,29.7058919,-1.5429609,-22.3590015,255,0,0
17.65,726.289,726.289,2.18418287e-9,0,0,0,0,1.4277963,0.3378861,-0.3724515,30.1284282,-2.576318,-21.7022751,255,0,0
17.7,726.284,726.284,2.19934671e-9,0,0,0,0,1.4230537,0.3259061,-0.3916316,30.5478722,-3.5189768,-20.9856048,255,0,0
17.75,726.28,726.28,2.21461583e-9,0,0,0,0,1.4177496,0.3129522,-0.4104103,30.9630839,-4.3665478,-20.2181914,255,0,0
17.8,726.276,726.276,2.22999096e-9,0,0,0,0,1.411878,0.2990492,-0.4287343,31.372892,-5.1155444,-19.4095594,255,0,0
17.85,726.271,726.271,2.24547282e-9,0,0,0,0,1.4054329,0.284225,-0.4465523,31.7760954,-5.7634066,-18.5694621,255,0,0
17.9,726.267,726.267,2.26106218e-9,0,0,0,0,1.3984086,0.2685103,-0.4638151,32.1714655,-6.3085153,-17.7077849,255,0,0
17.95,726.263,726.263,2.27675976e-9,0,0,0,0,1.3907998,0.2519389,-0.4804764,32.5577479,-6.7501951,-16.8344472,255,0,0
18,726.258,726.258,2.29256632e-9,0,0,0,0,1.3826015,0.2345469,-0.496492,32.9336651,-7.088707,-15.9593054,255,0,0
18.05,726.254,726.254,2.30848262e-9,0,0,0,0,1.373809,0.2163729,-0.5118206,33.2979188,-7.3252307,-15.0920575,255,0,0
18.1,726.25,726.25,2.32450942e-9,0,0,0,0,1.3644181,0.197458,-0.5264236,33.6491926,-7.4618355,-14.2421508,255,0,0
18.15,726.245,726.245,2.34064749e-9,0,0,0,0,1.3544248,0.1778448,-0.5402651,33.9861553,-7.5014432,-13.4186933,255,0,0
18.2,726.241,726.241,2.3568976e-9,0,0,0,0,1.3438257,0.1575782,-0.5533124,34.3074637,-7.4477808,-12.6303705,255,0,0
18.25,726.237,726.237,2.37326053e-9,0,0,0,0,1.3326177,0.1367045,-0.5655354,34.6117659,-7.3053248,-11.8853689,255,0,0
18.3,726.233,726.233,2.38973706e-9,0,0,0,0,1.3207984,0.1152716,-0.5769073,34.897705,-7.0792385,-11.1913051,255,0,0
18.35,726.228,726.228,2.40632797e-9,0,0,0,0,1.3083658,0.0933284,-0.5874041,35.163923,-6.7753021,-10.5551646,255,0,0
18.4,726.224,726.224,2.42303407e-9,0,0,0,0,1.2953183,0.0709253,-0.5970051,35.4090641,-6.3998377,-9.9832469,255,0,0
18.45,726.22,726.22,2.43985616e-9,0,0,0,0,1.2816549,0.0481135,-0.6056925,35.6317792,-5.9596289,-9.4811216,255,0,0
18.5,726.215,726.215,2.45679503e-9,0,0,0,0,1.2673754,0.0249448,-0.6134518,35.8307298,-5.4618383,-9.0535922,255,0,0
18.55,726.211,726.211,2.4738515e-9,0,0,0,0,1.2524798,0.0014719,-0.6202714,36.0045927,-4.9139212,-8.7046703,255,0,0
18.6,726.207,726.207,2.49102638e-9,0,0,0,0,1.2369692,-0.0222523,-0.626143,36.1520637,-4.3235393,-8.4375586,255,0,0
18.65,726.202,726.202,2.50832051e-9,0,0,0,0,1.2208448,-0.0461744,-0.6310615,36.2718629,-3.6984738,-8.2546447,255,0,0
18.7,726.198,726.198,2.5257347e-9,0,0,0,0,1.2041088,-0.0702411,-0.6350248,36.3627387,-3.0465394,-8.1575026,255,0,0
18.75,726.194,726.194,2.54326979e-9,0,0,0,0,1.186764,-0.0943989,-0.638034,36.4234731,-2.3755012,-8.1469043,255,0,0
18.8,726.189,726.189,2.56092662e-9,0,0,0,0,1.1688139,-0.1185948,-0.6400933,36.4528855,-1.6929939,-8.2228396,255,0,0
18.85,726.185,726.185,2.57870603e-9,0,0,0,0,1.1502626,-0.1427761,-0.6412099,36.4498384,-1.0064454,-8.3845438,255,0,0
18.9,726.181,726.181,2.59660888e-9,0,0,0,0,1.131115,-0.1668906,-0.6413942,36.4132415,-0.3230055,-8.6305327,255,0,0
18.95,726.177,726.177,2.61463601e-9,0,0,0,0,1.1113768,-0.1908869,-0.6406595,36.3420567,0.3505207,-8.9586441,255,0,0
